Designator,Mid X,Mid Y,Layer,Rotation
R768,38.286592999999996mm,63.324999999999996mm,Top,0.0
R769,36.295mm,65.32499999999999mm,Top,0.0
U751,37.356597mm,70.649294mm,Top,90.0
U754,41.975mm,62.476969999999994mm,Top,180.0
U755,43.265mm,68.66499999999999mm,Top,270.0
U756,36.875mm,60.128204999999994mm,Top,0.0
U440,62.118366mm,12.037500000000001mm,Top,270.0
R440,66.328366mm,10.5625mm,Top,270.0
D441,69.968366mm,11.537500000000001mm,Top,90.0
D440,67.893366mm,11.4875mm,Top,90.0
C440,66.29336599999999mm,13.1875mm,Top,270.0
R430,63.827502mm,5.001663mm,Top,180.0
C431,71.477502mm,1.551663mm,Top,0.0
C430,67.777502mm,1.551663mm,Top,180.0
U430,69.097502mm,4.801663mm,Top,90.0
D430,63.827502mm,2.581663mm,Top,90.0
